Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2022-02-18 18:00,2022-02-18 18:00,0137 Beach & Seymour,0136 David Lam Park - West,30 Day Pass,0,601,3436,3494,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0047 Chilco & Beach,0112 10th & Oak,365 Standard,5492,1377,3893,4038,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0191 7th & Laurel,0173 1st & Columbia,30 Day Pass,1564,358,3602,3713,9,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0026 Beatty & Robson,0006 Olympic Village Station,30 Day Pass,1476,561,3594,3702,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0170 8th & Yukon,0106 Heather & 14th,365 Standard,1176,534,3895,4071,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0011 Ontario & Seawall,0083 Aquatic Centre,365 Day Founding Plus,4900,1154,3963,4201,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0104 Stanley Park - Second Beach South,0014 Canada Place,30 Day Pass,3951,1218,4029,4229,11,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0193 Science World,0057 Marinaside & Cooperage,365 Plus,1376,547,3666,3789,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0011 Ontario & Seawall,0083 Aquatic Centre,365 Corporate Standard Renewal,4886,1222,3877,4085,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0213 Pender & Gore,0025 Homer & Robson (Vancouver Public Library),365 Plus,2166,664,4011,4192,12,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0026 Beatty & Robson,0026 Beatty & Robson,30 Day Pass,0,54,3608,3645,11,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0104 Stanley Park - Second Beach South,0041 Cardero & Robson,365 Corporate Plus,2801,1163,3594,3721,10,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0108 1st & Chestnut,0084 Beach & Broughton,365 Day Founding Plus,2117,801,3819,3956,9,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0030 Abbott & Cordova,0150 Alexander & Main,Community Pass,1866,2237,3660,3793,10,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0093 Chilco & Robson,0028 Davie & Beach,365 Plus,898,338,3739,3834,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0174 1st & Manitoba,0063 Robson & Granville,365 Standard,2873,749,3624,3764,11,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0006 Olympic Village Station,0006 Olympic Village Station,30 Day Pass,1903,675,3391,3574,9,13,110,1
2022-02-18 18:00,2022-02-18 18:00,0174 1st & Manitoba,0107 8th & Ontario,365 Standard,861,227,3660,3744,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0050 Bute & Comox,0015 Granville & Georgia,365 Standard,1364,355,3782,3858,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0005 Dunsmuir & Beatty,0024 Hornby & Pender,365 Standard,1012,329,3565,3647,10,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0078 Nelson & Mainland,0148 Creekside Park North,365 Standard,1574,314,3776,3890,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0055 Keefer & Columbia,0170 8th & Yukon,365 Plus,2552,816,3823,3942,11,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0073 Ontario & 5th,0039 Helmcken & Burrard,30 Day Pass,3291,908,3834,3995,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0300 Bute & Barclay,0047 Chilco & Beach,365 Plus,1605,387,3744,3871,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0016 Pender & Burrard,0297 6th & Prince Edward,365 Corporate Plus,4567,1422,3689,3852,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0063 Robson & Granville,0011 Ontario & Seawall,30 Day Pass,2924,774,3581,3789,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0069 7th & Granville,0139 Burrard & 4th,365 Day Founding Plus,933,340,3790,3971,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0281 Windsor & 14th,0045 Beach & Hornby,Community Pass,6756,1438,3826,4014,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0112 10th & Oak,0176 10th & Ontario,365 Standard,1647,384,3745,3832,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0187 Bute & Davie,0089 Burrard & Drake,365 Corporate Standard Renewal,622,226,3916,3977,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0161 Alexander & Dunlevy,0150 Alexander & Main,365 Day Pass Plus SALE,367,129,3615,3719,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0045 Beach & Hornby,0063 Robson & Granville,30 Day Pass,1355,426,4059,4169,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0215 Princess & Union,0137 Beach & Seymour,365 Standard,3698,668,3694,3847,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0089 Burrard & Drake,0045 Beach & Hornby,365 Standard,455,223,3797,3971,10,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0174 1st & Manitoba,0004 Yaletown-Roundhouse Station,365 Corporate Plus,2542,739,3652,3745,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0174 1st & Manitoba,0004 Yaletown-Roundhouse Station,365 Corporate Plus,2550,769,3960,4146,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0207 Alberni & Jervis,0105 Stanley Park - Totem Poles,365 Plus,3112,743,3631,3721,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0078 Nelson & Mainland,0192 7th &  Alder,365 Plus,2566,677,3598,3679,12,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0280 Triumph & Victoria,0212 Union & Dunlevy,365 Standard,2928,610,3718,3881,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0082 Richards & Davie,0053 Keefer & Abbott,365 Standard,0,557,3740,3785,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0016 Pender & Burrard,0093 Chilco & Robson,365 Plus,2527,618,3735,3877,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0055 Keefer & Columbia,0148 Creekside Park North,365 Standard,496,218,3823,3935,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0052 Cambie & Water,0087 Broughton & Burnaby,365 Plus,3024,705,3603,3787,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0213 Pender & Gore,0172 10th & Columbia,365 Standard,2995,789,3784,4059,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0187 Bute & Davie,0089 Burrard & Drake,365 Standard,628,391,3914,3953,12,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0028 Davie & Beach,0093 Chilco & Robson,Archived Monthly Standard,876,273,3719,3819,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0019 Robson & Hornby,0155 Arbutus & McNicoll,365 Plus,3112,883,3734,3932,11,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0044 Pacific & Richards,0082 Richards & Davie,30 Day Pass,4516,1109,3969,4108,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0079 Nelson & Richards,0104 Stanley Park - Second Beach South,30 Day Pass,4692,1229,3982,4158,11,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0047 Chilco & Beach,0102 Stanley Park - Second Beach North,365 Plus,974,251,3753,3839,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0024 Hornby & Pender,0300 Bute & Barclay,30 Day Pass,1353,451,3789,3945,11,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0147 Chestnut & McNicoll,0084 Beach & Broughton,24 Hour,0,1829,3474,3532,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0155 Arbutus & McNicoll,0177 Quebec & 1st,365 Plus,6148,1547,3887,4050,11,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0079 Nelson & Richards,0014 Canada Place,365 Corporate Plus,7565,2569,3863,4206,11,11,0,0
2022-02-18 18:00,2022-02-18 19:00,0262 8th & Prince Edward,0266 St Catherines & 7th,30 Day Pass,1059,288,4009,4111,10,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0180 Columbia & 14th,0170 8th & Yukon,365 Standard,1070,287,3544,3594,9,10,0,0
2022-02-18 18:00,2022-02-18 19:00,0198 5th & Main,0171 5th & Yukon,365 Plus,959,278,3947,3997,10,11,0,0
2022-02-18 18:00,2022-02-18 19:00,0010 Stamps Landing,0174 1st & Manitoba,365 Standard,1214,321,3989,4140,8,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0190 Melville & Bute,0039 Helmcken & Burrard,365 Day Founding Plus,5925,3236,4145,4243,13,9,974,5
2022-02-18 18:00,2022-02-18 19:00,0242 8th & Commercial,0261 8th & Fraser,VIP,1805,593,3619,3760,10,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0081 7th & Heather,0172 10th & Columbia,365 Day Founding Standard,1092,889,3839,3940,10,12,486,1
2022-02-18 18:00,2022-02-18 19:00,0119 3rd & Quebec,0054 Expo & Carrall,365 Standard,1331,574,3482,3573,10,10,0,0
2022-02-18 18:00,2022-02-18 19:00,0218 Carrall & Seawall,0066 Anderson & 2nd,365 Plus,4012,1470,3821,3932,9,9,0,0
2022-02-18 18:00,2022-02-18 19:00,0045 Beach & Hornby,0055 Keefer & Columbia,30 Day Pass,3508,1071,3466,3768,10,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0001 10th & Cambie,0112 10th & Oak,365 Day Pass Plus SALE,902,269,3916,4035,9,9,0,0
2022-02-18 18:00,2022-02-18 19:00,0108 1st & Chestnut,0089 Burrard & Drake,30 Day Pass,1551,464,3927,4134,8,8,0,0
2022-02-18 18:00,2022-02-18 19:00,0066 Anderson & 2nd,0193 Science World,365 Standard,3479,758,3919,4072,8,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0173 1st & Columbia,0300 Bute & Barclay,365 Corporate Standard,3485,1214,3723,3853,10,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0024 Hornby & Pender,0088 Harwood & Bute,365 Plus,1970,755,3663,3855,10,11,0,0
2022-02-18 18:00,2022-02-18 19:00,0112 10th & Oak,0112 10th & Oak,Community Pass,1484,1611,3835,3929,10,10,821,2
2022-02-18 18:00,2022-02-18 19:00,0089 Burrard & Drake,0005 Dunsmuir & Beatty,365 Standard,4484,976,4119,4259,11,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0002 Burrard Station (Melville & Dunsmuir),0154 Kitsilano Beach Park,365 Standard,3726,1040,4003,4229,11,12,0,0
2022-02-18 18:00,2022-02-18 19:00,0041 Cardero & Robson,0107 8th & Ontario,30 Day Pass,4845,1549,3661,3790,10,11,0,0
2022-02-18 18:00,2022-02-18 19:00,0173 1st & Columbia,0047 Chilco & Beach,365 Plus,6126,2258,3634,3831,10,11,0,0
2022-02-18 18:00,2022-02-18 19:00,0105 Stanley Park - Totem Poles,0207 Alberni & Jervis,365 Plus,9293,2450,3945,4242,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0044 Pacific & Richards,0044 Pacific & Richards,365 Corporate Standard,0,17,3843,3971,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0150 Alexander & Main,0014 Canada Place,365 Plus,1278,483,4071,4179,9,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0005 Dunsmuir & Beatty,0082 Richards & Davie,365 Standard,1506,471,3718,3863,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0218 Carrall & Seawall,0173 1st & Columbia,30 Day Pass,1378,419,3692,3792,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0179 11th & Kingsway,0239 Grant & Commercial,365 Plus,3316,866,3571,3689,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0050 Bute & Comox,0065 Cypress & Cornwall,365 Corporate Plus,2297,481,3724,3876,9,13,0,0
2022-02-18 19:00,2022-02-18 19:00,0004 Yaletown-Roundhouse Station,0174 1st & Manitoba,365 Corporate Plus,2583,697,3581,3768,11,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0004 Yaletown-Roundhouse Station,0174 1st & Manitoba,365 Corporate Plus,2572,803,4026,4151,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0198 5th & Main,0007 12th & Yukon (City Hall),365 Standard,1676,448,3634,3803,8,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0172 10th & Columbia,0159 Vine & 4th,30 Day Pass,4233,1014,3948,4171,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0004 Yaletown-Roundhouse Station,0004 Yaletown-Roundhouse Station,365 Corporate Plus,0,22,3648,3726,11,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0112 10th & Oak,0075 Arbutus & 10th,365 Day Pass Plus SALE,2009,514,3790,3963,9,13,0,0
2022-02-18 19:00,2022-02-18 19:00,0084 Beach & Broughton,0032 Comox & Denman,30 Day Pass,1627,847,4008,4098,11,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0001 10th & Cambie,0260 10th & Fraser,365 Standard,1911,595,3640,3808,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0015 Granville & Georgia,0015 Granville & Georgia,Community Pass,475,1109,4034,4079,13,12,419,1
2022-02-18 19:00,2022-02-18 19:00,0079 Nelson & Richards,0078 Nelson & Mainland,30 Day Pass,1129,1235,3789,3908,10,10,636,2
2022-02-18 19:00,2022-02-18 19:00,0132 14th & Ontario,0198 5th & Main,365 Standard,1241,317,3934,4029,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0014 Canada Place,0040 Cardero & Davie,365 Plus,2687,747,3916,4037,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0213 Pender & Gore,0221 Glen & Union,365 Standard,1480,360,3656,3710,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0037 Hornby & Nelson,0016 Pender & Burrard,365 Standard,1558,800,3697,3785,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0229 Keefer & Princess,0199 Georgia & Main,Community Pass,28,271,3647,3644,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0124 Richards & Cordova,0199 Georgia & Main,365 Corporate Plus,1374,479,3972,4032,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0039 Helmcken & Burrard,0129 Richards & Robson,365 Corporate Standard,1004,403,3800,3940,9,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0012 Dunsmuir & Richards,0122 Haro & Denman,30 Day Pass,2323,994,4042,4177,11,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0057 Marinaside & Cooperage,0045 Beach & Hornby,365 Standard,1848,460,3998,4122,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0005 Dunsmuir & Beatty,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Plus Renewal,1153,464,3924,4153,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0113 Arbutus & 16th,0070 10th & Granville,365 Corporate Plus,1752,595,3499,3713,9,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0102 Stanley Park - Second Beach North,0093 Chilco & Robson,365 Plus,1206,346,3887,4030,9,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0077 Vanier Park,0193 Science World,30 Day Pass,4531,1094,4055,4275,9,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0129 Richards & Robson,0044 Pacific & Richards,365 Corporate Standard Renewal,1057,345,3544,3669,11,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0064 Expo & Smithe,0006 Olympic Village Station,30 Day Pass,1474,582,3534,3671,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0050 Bute & Comox,0040 Cardero & Davie,365 Day Founding Plus,765,171,3982,4013,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0050 Bute & Comox,0050 Bute & Comox,365 Day Founding Plus,0,20,3797,3892,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0047 Chilco & Beach,0207 Alberni & Jervis,24 Hour,1878,667,3727,3816,9,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0047 Chilco & Beach,0207 Alberni & Jervis,24 Hour,1874,780,3835,3963,9,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0082 Richards & Davie,0084 Beach & Broughton,30 Day Pass,2289,940,3847,4085,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0027 Beatty & Nelson,0006 Olympic Village Station,Community Pass,1178,256,3602,3742,10,13,0,0
2022-02-18 19:00,2022-02-18 19:00,0150 Alexander & Main,0098 Carrall & Hastings,Community Pass,647,447,3566,3660,10,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0065 Cypress & Cornwall,0027 Beatty & Nelson,24 Hour,2815,1114,3834,4014,9,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0278 15th & Victoria (Trout Lake),0223 Commercial & Adanac,365 Corporate Plus Renewal,2713,834,3621,3705,9,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0189 Granville Island,0047 Chilco & Beach,365 Day Founding Plus,4431,1386,4027,4206,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0170 8th & Yukon,0180 Columbia & 14th,365 Standard,1116,335,3445,3644,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0147 Chestnut & McNicoll,0077 Vanier Park,30 Day Pass,1315,518,3774,3897,9,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0242 8th & Commercial,0239 Grant & Commercial,365 Corporate Plus,1182,436,3611,3792,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0170 8th & Yukon,0170 8th & Yukon,365 Standard,0,59,3998,3987,10,9,0,0
2022-02-18 19:00,2022-02-18 19:00,0300 Bute & Barclay,0079 Nelson & Richards,365 Plus,1131,255,3782,3935,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0054 Expo & Carrall,0174 1st & Manitoba,365 Standard,1427,470,3814,3968,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0223 Commercial & Adanac,0012 Dunsmuir & Richards,30 Day Pass,3520,987,3968,4153,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0070 10th & Granville,0110 5th & Arbutus,365 Standard,1868,426,3500,3616,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0025 Homer & Robson (Vancouver Public Library),0122 Haro & Denman,365 Plus,2713,1006,3611,3734,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0186 10th & Kingsway,0266 St Catherines & 7th,365 Corporate Standard Renewal,2019,981,3861,3974,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0129 Richards & Robson,0129 Richards & Robson,24 Hour,0,17,3785,3947,11,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0213 Pender & Gore,0140 Burrard & 7th,365 Corporate Plus Renewal,5735,1637,3960,4196,10,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0203 Pine & 14th,0300 Bute & Barclay,Archived Monthly Plus,4084,1094,3831,4043,8,10,0,0
2022-02-18 19:00,2022-02-18 19:00,0126 Thurlow & Pendrell,0060 Bidwell & Burnaby,30 Day Pass,1257,401,3947,4061,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0193 Science World,0006 Olympic Village Station,365 Standard,1796,475,4022,4140,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0082 Richards & Davie,0098 Carrall & Hastings,365 Standard,2605,723,3800,3929,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0096 Nicola & Robson,0040 Cardero & Davie,365 Standard,669,243,3684,3795,9,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0123 Georgia & Thurlow,0058 Homer & Smithe,365 Standard,1276,848,3677,3705,11,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0032 Comox & Denman,0037 Hornby & Nelson,365 Plus,1517,535,3681,3800,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0082 Richards & Davie,0129 Richards & Robson,30 Day Pass,737,365,4001,3956,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0065 Cypress & Cornwall,0027 Beatty & Nelson,30 Day Pass,3148,1114,3653,3771,9,10,18,1
2022-02-18 19:00,2022-02-18 19:00,0215 Princess & Union,0234 Station & National,365 Day Founding Standard,1390,461,3856,3997,10,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0223 Commercial & Adanac,0212 Union & Dunlevy,Community Pass,1917,381,3576,3698,10,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0065 Cypress & Cornwall,0065 Cypress & Cornwall,30 Day Pass,0,17,3687,3724,9,8,0,0
2022-02-18 19:00,2022-02-18 19:00,0025 Homer & Robson (Vancouver Public Library),0015 Granville & Georgia,Community Pass,663,1941,4076,4093,11,12,1625,1
2022-02-18 19:00,2022-02-18 19:00,0066 Anderson & 2nd,0154 Kitsilano Beach Park,365 Plus,1651,375,3655,3631,9,12,0,0
2022-02-18 19:00,2022-02-18 19:00,0028 Davie & Beach,0045 Beach & Hornby,365 Plus,1676,405,3555,3764,8,11,0,0
2022-02-18 19:00,2022-02-18 19:00,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Day Founding Standard,2458,710,3726,3898,10,12,0,0
2022-02-18 19:00,2022-02-18 20:00,0011 Ontario & Seawall,0079 Nelson & Richards,365 Standard,2632,629,3594,3802,9,11,0,0
2022-02-18 19:00,2022-02-18 20:00,0107 8th & Ontario,0174 1st & Manitoba,365 Standard,851,278,3689,3750,11,12,0,0
2022-02-18 19:00,2022-02-18 20:00,0024 Hornby & Pender,0005 Dunsmuir & Beatty,24 Hour,1245,691,3795,3872,10,10,0,0
2022-02-18 19:00,2022-02-18 20:00,0236 Keith & 6th,0177 Quebec & 1st,365 Corporate Standard,2076,581,3718,3863,10,9,0,0
2022-02-18 19:00,2022-02-18 20:00,0119 3rd & Quebec,0140 Burrard & 7th,30 Day Pass,3606,1002,3716,3855,10,10,0,0
2022-02-18 19:00,2022-02-18 20:00,0024 Hornby & Pender,0005 Dunsmuir & Beatty,24 Hour,0,727,3457,3553,10,9,0,0
2022-02-18 19:00,2022-02-18 20:00,0096 Nicola & Robson,0124 Richards & Cordova,365 Standard,2282,681,3724,3877,9,10,0,0
2022-02-18 19:00,2022-02-18 20:00,0073 Ontario & 5th,0140 Burrard & 7th,365 Corporate Plus Renewal,3922,1209,3637,3805,10,11,0,0
2022-02-18 19:00,2022-02-18 20:00,0044 Pacific & Richards,0173 1st & Columbia,365 Corporate Standard,2660,1081,3818,4058,10,11,0,0
2022-02-18 19:00,2022-02-18 20:00,0039 Helmcken & Burrard,0044 Pacific & Richards,365 Day Founding Plus,7555,2797,4093,4246,11,10,863,6
2022-02-18 19:00,2022-02-18 20:00,0193 Science World,0010 Stamps Landing,24 Hour,2497,1108,3645,3706,10,10,0,0
2022-02-18 19:00,2022-02-18 20:00,0170 8th & Yukon,0045 Beach & Hornby,365 Day Founding Standard,3992,1221,3608,3906,10,12,0,0
2022-02-18 19:00,2022-02-18 20:00,0041 Cardero & Robson,0063 Robson & Granville,30 Day Pass,1894,1015,3602,3695,11,9,0,0
2022-02-18 19:00,2022-02-18 20:00,0073 Ontario & 5th,0253 Charles & Woodland,365 Plus,3696,1107,3698,3893,10,12,0,0
2022-02-18 19:00,2022-02-18 20:00,0193 Science World,0010 Stamps Landing,365 Standard,2495,1485,3803,3926,9,9,0,0
2022-02-18 19:00,2022-02-18 20:00,0150 Alexander & Main,0088 Harwood & Bute,365 Day Pass Plus SALE,4957,1895,3795,3850,9,10,0,0
2022-02-18 19:00,2022-02-18 20:00,0150 Alexander & Main,0150 Alexander & Main,Community Pass,2644,2978,3992,4119,9,10,1953,3
2022-02-18 19:00,2022-02-18 21:00,0129 Richards & Robson,0129 Richards & Robson,24 Hour,19560,9093,3956,4200,10,10,0,0
2022-02-18 19:00,2022-02-18 21:00,0129 Richards & Robson,0129 Richards & Robson,24 Hour,19693,9176,3569,3893,10,10,0,0
2022-02-18 19:00,2022-02-18 21:00,0129 Richards & Robson,0129 Richards & Robson,24 Hour,19590,9318,3847,4222,11,8,0,0
2022-02-18 20:00,2022-02-18 20:00,0063 Robson & Granville,0044 Pacific & Richards,365 Corporate Plus Renewal,1263,288,3660,3806,10,11,0,0
2022-02-18 20:00,2022-02-18 20:00,0261 8th & Fraser,0186 10th & Kingsway,365 Standard,880,291,3684,3789,9,11,0,0
2022-02-18 20:00,2022-02-18 20:00,0261 8th & Fraser,0186 10th & Kingsway,365 Standard,888,293,3831,3935,9,10,0,0
2022-02-18 20:00,2022-02-18 20:00,0019 Robson & Hornby,0138 Richards & Helmcken,365 Standard,941,265,4022,4098,10,11,0,0
2022-02-18 20:00,2022-02-18 20:00,0213 Pender & Gore,0045 Beach & Hornby,30 Day Pass,3210,870,3745,3937,10,13,0,0
2022-02-18 20:00,2022-02-18 20:00,0044 Pacific & Richards,0140 Burrard & 7th,365 Plus,2501,657,3608,3777,10,11,0,0
2022-02-18 20:00,2022-02-18 20:00,0054 Expo & Carrall,0193 Science World,365 Day Founding Plus,765,246,3848,3966,9,11,0,0
2022-02-18 20:00,2022-02-18 20:00,0015 Granville & Georgia,0138 Richards & Helmcken,365 Plus,1584,1105,4008,4103,12,11,32,1
2022-02-18 20:00,2022-02-18 20:00,0244 10th & Commercial,0242 8th & Commercial,Community Pass,1776,1216,3647,3742,10,11,191,1
2022-02-18 20:00,2022-02-18 20:00,0140 Burrard & 7th,0218 Carrall & Seawall,365 Day Founding Plus,741,979,3631,3695,11,9,0,0
2022-02-18 20:00,2022-02-18 20:00,0187 Bute & Davie,0055 Keefer & Columbia,365 Corporate Plus,3608,729,3671,3808,9,13,0,0
2022-02-18 20:00,2022-02-18 20:00,0140 Burrard & 7th,0218 Carrall & Seawall,365 Day Founding Plus,4459,1018,4050,4248,9,12,0,0
2022-02-18 20:00,2022-02-18 20:00,0055 Keefer & Columbia,0021 Cordova & Granville,24 Hour,1641,736,3568,3755,11,12,0,0
2022-02-18 20:00,2022-02-18 20:00,0201 Shaw Tower,0041 Cardero & Robson,365 Corporate Standard,1251,429,3552,3679,9,10,0,0
2022-02-18 20:00,2022-02-18 20:00,0207 Alberni & Jervis,0052 Cambie & Water,365 Corporate Standard Renewal,1850,560,3726,3845,10,12,0,0
2022-02-18 20:00,2022-02-18 20:00,0025 Homer & Robson (Vancouver Public Library),0098 Carrall & Hastings,365 Standard,1161,321,3903,4050,10,10,0,0
