Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2021-11-19 17:00,2021-11-19 17:00,0012 Dunsmuir & Richards,0087 Broughton & Burnaby,365 Corporate Plus Renewal,2599,806,3895,4096,8,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0112 10th & Oak,0070 10th & Granville,365 Plus,1002,332,3808,3903,8,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0052 Cambie & Water,0039 Helmcken & Burrard,365 Standard,2709,1423,4037,4038,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0006 Olympic Village Station,0193 Science World,365 Plus,1602,530,3960,4138,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0153 Arbutus Greenway & Fir,0011 Ontario & Seawall,365 Standard,3569,789,3827,4067,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0198 5th & Main,0017 Marinaside & Davie,365 Day Founding Standard,2615,2475,3621,3648,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0170 8th & Yukon,0148 Creekside Park North,30 Day Pass,2227,686,3607,3892,8,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0040 Cardero & Davie,0201 Shaw Tower,365 Day Pass Plus SALE,0,844,3732,3726,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0272 Pender & Victoria,0039 Helmcken & Burrard,Community Pass,6879,2999,3689,3881,8,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0198 5th & Main,0054 Expo & Carrall,365 Corporate Standard,2025,621,3905,4064,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0036 Bute & Robson,0048 Comox & Broughton,365 Standard,735,253,3977,4080,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0012 Dunsmuir & Richards,0187 Bute & Davie,365 Plus,2125,966,3903,4066,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0006 Olympic Village Station,0060 Bidwell & Burnaby,365 Day Founding Plus,4616,1033,3763,4003,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0053 Keefer & Abbott,0004 Yaletown-Roundhouse Station,365 Standard,1447,348,3908,3987,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0019 Robson & Hornby,0138 Richards & Helmcken,365 Standard,927,259,4009,4151,9,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0012 Dunsmuir & Richards,0138 Richards & Helmcken,Archived Monthly Standard,16,285,3586,3715,9,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1223,1138,4021,4100,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0077 Vanier Park,0142 Beach & Cardero,30 Day Pass,3312,1131,3924,4217,11,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0024 Hornby & Pender,0052 Cambie & Water,365 Day Founding Plus,1025,358,3782,3926,9,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0266 St Catherines & 7th,0206 8th & Scotia,Community Pass,1304,512,3855,3977,7,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0034 Cordova & Bute,0119 3rd & Quebec,365 Plus,3691,993,4009,4200,8,10,0,0
2021-11-19 17:00,2021-11-19 18:00,0209 Stanley Park - Information Booth,0122 Haro & Denman,24 Hour,1380,694,3937,4022,7,6,0,0
2021-11-19 17:00,2021-11-19 18:00,0209 Stanley Park - Information Booth,0122 Haro & Denman,24 Hour,1368,698,3995,4105,7,6,0,0
2021-11-19 17:00,2021-11-19 18:00,0063 Robson & Granville,0199 Georgia & Main,365 Corporate Plus Renewal,2068,469,4106,4254,8,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0039 Helmcken & Burrard,0148 Creekside Park North,365 Standard,2450,637,3689,3877,9,11,0,0
2021-11-19 17:00,2021-11-19 18:00,0084 Beach & Broughton,0044 Pacific & Richards,365 Corporate Standard Renewal,1388,264,3650,3855,7,10,0,0
2021-11-19 17:00,2021-11-19 18:00,0273 Victoria & 4th,0272 Pender & Victoria,365 Standard,1568,464,3681,3753,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0129 Richards & Robson,0030 Abbott & Cordova,30 Day Pass,1076,295,3689,3816,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0039 Helmcken & Burrard,0014 Canada Place,Community Pass,3890,2464,3726,3906,11,15,1312,2
2021-11-19 17:00,2021-11-19 18:00,0130 Heather & 16th,0070 10th & Granville,365 Day Founding Standard,2044,660,3708,3855,6,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0139 Burrard & 4th,0024 Hornby & Pender,24 Hour,0,1265,3468,3526,7,4,0,0
2021-11-19 17:00,2021-11-19 18:00,0005 Dunsmuir & Beatty,0138 Richards & Helmcken,24 Hour,2405,850,3676,3808,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0089 Burrard & Drake,0053 Keefer & Abbott,365 Plus,3046,864,3831,4006,9,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0098 Carrall & Hastings,0078 Nelson & Mainland,30 Day Pass,1513,558,3913,4063,8,7,0,0
2021-11-19 17:00,2021-11-19 18:00,0139 Burrard & 4th,0024 Hornby & Pender,24 Hour,3340,1267,3885,4106,7,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0005 Dunsmuir & Beatty,0138 Richards & Helmcken,24 Hour,2403,888,3774,3887,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0207 Alberni & Jervis,0138 Richards & Helmcken,365 Standard,1754,732,3911,3984,9,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0089 Burrard & Drake,0040 Cardero & Davie,365 Standard,1241,370,3906,4021,8,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0054 Expo & Carrall,0054 Expo & Carrall,Community Pass,2775,1291,3974,4106,8,10,0,0
2021-11-19 17:00,2021-11-19 18:00,0253 Charles & Woodland,0161 Alexander & Dunlevy,365 Corporate Plus,2938,829,3842,3868,6,8,0,0
2021-11-19 17:00,2021-11-19 18:00,0140 Burrard & 7th,0201 Shaw Tower,365 Day Founding Plus,4182,927,3863,4038,8,10,0,0
2021-11-19 17:00,2021-11-19 18:00,0104 Stanley Park - Second Beach South,0031 Morton & Denman,24 Hour,1225,906,3980,3852,7,5,0,0
2021-11-19 17:00,2021-11-19 18:00,0015 Granville & Georgia,0036 Bute & Robson,365 Plus,1161,1054,3924,4019,9,9,425,1
2021-11-19 17:00,2021-11-19 18:00,0047 Chilco & Beach,0254 Grandview Bike Lane & Commercial,365 Day Pass Plus SALE,8406,2174,3740,4045,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0047 Chilco & Beach,0254 Grandview Bike Lane & Commercial,365 Plus,8329,2174,3776,4022,8,9,0,0
2021-11-19 17:00,2021-11-19 18:00,0283 15th & Knight,0066 Anderson & 2nd,365 Plus,6391,3060,3943,4292,6,6,0,0
2021-11-19 17:00,2021-11-19 18:00,0036 Bute & Robson,0026 Beatty & Robson,30 Day Pass,3687,1724,3976,4100,8,9,0,0
2021-11-19 17:00,2021-11-19 19:00,0031 Morton & Denman,0148 Creekside Park North,24 Hour,5147,8606,3787,3979,9,5,0,0
2021-11-19 17:00,2021-11-19 20:00,0242 8th & Commercial,0280 Triumph & Victoria,VIP,5715,12422,3819,3956,8,8,9324,1
2021-11-19 18:00,2021-11-19 18:00,0297 6th & Prince Edward,0206 8th & Scotia,365 Corporate Standard,445,144,3739,3932,5,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0044 Pacific & Richards,0064 Expo & Smithe,30 Day Pass,1302,351,3676,3802,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0036 Bute & Robson,0019 Robson & Hornby,365 Standard,535,192,3792,3879,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0187 Bute & Davie,0300 Bute & Barclay,365 Corporate Standard Renewal,459,151,3853,3934,6,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0262 8th & Prince Edward,0298 6th & Carolina,365 Standard,567,249,3852,3982,6,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0016 Pender & Burrard,0093 Chilco & Robson,365 Plus,2536,593,3756,3953,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0045 Beach & Hornby,0057 Marinaside & Cooperage,365 Corporate Plus,1950,610,3802,3989,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0044 Pacific & Richards,0019 Robson & Hornby,365 Corporate Standard,1515,528,3589,3663,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0032 Comox & Denman,0138 Richards & Helmcken,365 Corporate Standard,1876,761,3673,3779,9,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0193 Science World,0073 Ontario & 5th,VIP,2387,631,3855,3997,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0098 Carrall & Hastings,0053 Keefer & Abbott,Community Pass,475,350,3843,3940,8,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0266 St Catherines & 7th,0262 8th & Prince Edward,365 Corporate Standard Renewal,1045,473,3465,3681,6,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0089 Burrard & Drake,0060 Bidwell & Burnaby,30 Day Pass,1229,269,3732,3963,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0104 Stanley Park - Second Beach South,0035 Coal Harbour Community Centre,365 Corporate Plus Renewal,2356,918,3990,4146,8,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0098 Carrall & Hastings,0098 Carrall & Hastings,365 Standard,0,48,3607,3764,8,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0193 Science World,0143 South False Creek Seawall,365 Corporate Standard Renewal,2481,436,3908,4048,7,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0039 Helmcken & Burrard,0004 Yaletown-Roundhouse Station,365 Standard,939,530,3885,4077,8,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0235 Charles & Commercial,0221 Glen & Union,Community Pass,1296,489,4011,4090,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0036 Bute & Robson,0040 Cardero & Davie,365 Corporate Plus Renewal,1159,274,3808,4016,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0032 Comox & Denman,0300 Bute & Barclay,365 Corporate Plus,1349,761,4021,4135,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0030 Abbott & Cordova,0005 Dunsmuir & Beatty,365 Standard,516,177,3900,3987,9,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0036 Bute & Robson,0187 Bute & Davie,365 Day Founding Plus,633,283,3748,3934,7,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0249 7th & Woodland,0283 15th & Knight,365 Plus,1021,359,3734,3842,5,5,0,0
2021-11-19 18:00,2021-11-19 18:00,0283 15th & Knight,0054 Expo & Carrall,365 Day Founding Standard,5211,1362,3906,4166,5,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0261 8th & Fraser,0172 10th & Columbia,365 Corporate Plus Renewal,1674,386,3598,3866,5,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,1008,735,3695,3819,8,9,165,1
2021-11-19 18:00,2021-11-19 18:00,0044 Pacific & Richards,0057 Marinaside & Cooperage,365 Corporate Plus,1047,426,3690,3763,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0282 14th & Fraser,0026 Beatty & Robson,365 Day Pass Standard SALE,4569,1130,3763,3982,5,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0047 Chilco & Beach,0150 Alexander & Main,365 Plus,5966,1541,3785,4035,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0281 Windsor & 14th,0053 Keefer & Abbott,VIP,4645,1139,3895,4146,10,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0052 Cambie & Water,0039 Helmcken & Burrard,365 Corporate Plus,1917,680,3795,3947,9,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0032 Comox & Denman,0083 Aquatic Centre,Community Pass,1613,731,3955,4169,8,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0017 Marinaside & Davie,0232 Britannia Parking Lot,Community Pass,4165,979,3703,3818,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0297 6th & Prince Edward,0236 Keith & 6th,365 Plus,1402,425,3674,3779,6,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0014 Canada Place,0073 Ontario & 5th,365 Standard,3318,830,3761,4076,8,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0109 7th & Arbutus,0076 Cypress & 4th,30 Day Pass,592,207,3808,3922,5,4,0,0
2021-11-19 18:00,2021-11-19 18:00,0069 7th & Granville,0143 South False Creek Seawall,365 Standard,1035,317,3924,4024,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0136 David Lam Park - West,0057 Marinaside & Cooperage,30 Day Pass,1308,399,3853,3993,6,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0084 Beach & Broughton,0028 Davie & Beach,365 Plus,843,259,3674,3792,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0187 Bute & Davie,0014 Canada Place,365 Day Founding Standard,1992,756,3689,3855,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0002 Burrard Station (Melville & Dunsmuir),0011 Ontario & Seawall,365 Standard,2977,572,3723,3916,8,11,0,0
2021-11-19 18:00,2021-11-19 18:00,0081 7th & Heather,0177 Quebec & 1st,365 Corporate Plus Renewal,1602,431,3930,4011,6,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0170 8th & Yukon,0174 1st & Manitoba,30 Day Pass,1182,522,3906,4047,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0170 8th & Yukon,0228 Keefer & Hawks,365 Corporate Plus,3716,1125,3940,4195,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0053 Keefer & Abbott,0148 Creekside Park North,365 Plus,841,274,3885,3932,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0045 Beach & Hornby,0027 Beatty & Nelson,30 Day Pass,1451,412,4001,4143,7,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0236 Keith & 6th,0066 Anderson & 2nd,365 Corporate Standard Renewal,5601,1286,3881,4114,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0113 Arbutus & 16th,0113 Arbutus & 16th,24 Hour,0,16,3821,3860,6,5,0,0
2021-11-19 18:00,2021-11-19 18:00,0063 Robson & Granville,0138 Richards & Helmcken,365 Corporate Standard,724,220,3868,4021,5,6,0,0
2021-11-19 18:00,2021-11-19 18:00,0055 Keefer & Columbia,0021 Cordova & Granville,365 Corporate Plus Renewal,1509,425,4077,4198,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0113 Arbutus & 16th,0113 Arbutus & 16th,24 Hour,0,20,3668,3742,6,5,0,0
2021-11-19 18:00,2021-11-19 18:00,0002 Burrard Station (Melville & Dunsmuir),0052 Cambie & Water,365 Corporate Plus,1292,392,3774,3897,9,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0011 Ontario & Seawall,0053 Keefer & Abbott,365 Corporate Plus,1562,413,3882,4001,6,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0129 Richards & Robson,0177 Quebec & 1st,365 Corporate Plus Renewal,2799,690,3800,3984,8,11,0,0
2021-11-19 18:00,2021-11-19 18:00,0039 Helmcken & Burrard,0053 Keefer & Abbott,365 Day Founding Standard,2197,588,3924,4063,8,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0028 Davie & Beach,0011 Ontario & Seawall,24 Hour,5360,1387,3805,4043,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0005 Dunsmuir & Beatty,0079 Nelson & Richards,365 Plus,1153,303,3866,3955,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0064 Expo & Smithe,0037 Hornby & Nelson,30 Day Pass,1114,441,3893,4008,8,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0076 Cypress & 4th,0191 7th & Laurel,365 Standard,2697,779,3926,4072,6,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0108 1st & Chestnut,0089 Burrard & Drake,365 Plus,1602,683,3732,3940,6,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0028 Davie & Beach,0011 Ontario & Seawall,24 Hour,5309,1444,3608,4006,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0014 Canada Place,0041 Cardero & Robson,365 Day Founding Standard,1988,542,3919,4159,8,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0126 Thurlow & Pendrell,0096 Nicola & Robson,365 Standard,1159,234,3744,3852,8,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0005 Dunsmuir & Beatty,0081 7th & Heather,365 Plus,2319,664,3766,4008,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0024 Hornby & Pender,0045 Beach & Hornby,365 Standard,1766,572,3692,3823,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0073 Ontario & 5th,0193 Science World,365 Corporate Plus Renewal,914,321,3787,3964,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0187 Bute & Davie,0039 Helmcken & Burrard,365 Day Founding Standard,726,342,3843,3900,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0199 Georgia & Main,0177 Quebec & 1st,Community Pass,1161,302,3932,4061,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0017 Marinaside & Davie,0197 1st & Scotia,365 Corporate Plus Renewal,2407,651,3494,3661,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0039 Helmcken & Burrard,0218 Carrall & Seawall,365 Corporate Plus Renewal,3638,1400,3831,4029,8,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0036 Bute & Robson,0040 Cardero & Davie,Community Pass,1180,262,3793,3903,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0011 Ontario & Seawall,0098 Carrall & Hastings,365 Plus,1490,707,3750,3802,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0012 Dunsmuir & Richards,0079 Nelson & Richards,30 Day Pass,749,374,3653,3768,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0057 Marinaside & Cooperage,0011 Ontario & Seawall,365 Corporate Standard Renewal,1690,419,3950,4080,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0026 Beatty & Robson,0036 Bute & Robson,30 Day Pass,1429,470,3777,3901,8,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0008 8th & Ash,0017 Marinaside & Davie,365 Corporate Standard,1743,381,3694,3853,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0073 Ontario & 5th,0084 Beach & Broughton,365 Day Pass Standard SALE,4925,982,3826,4103,7,11,0,0
2021-11-19 18:00,2021-11-19 18:00,0218 Carrall & Seawall,0104 Stanley Park - Second Beach South,365 Corporate Plus Renewal,5637,2392,3760,4103,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0215 Princess & Union,0177 Quebec & 1st,365 Standard,1664,479,3863,3964,7,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0071 14th & Granville,0173 1st & Columbia,30 Day Pass,3371,653,3768,4003,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0981 Workshop - Service Complete,0281 Windsor & 14th,VIP,3826,1197,3956,4069,21,15,305,1
2021-11-19 18:00,2021-11-19 18:00,0026 Beatty & Robson,0174 1st & Manitoba,30 Day Pass,2180,644,3982,4196,10,10,0,0
2021-11-19 18:00,2021-11-19 18:00,0192 7th &  Alder,0081 7th & Heather,365 Plus,878,277,3312,3537,7,7,0,0
2021-11-19 18:00,2021-11-19 18:00,0192 7th &  Alder,0081 7th & Heather,365 Plus,894,287,3982,4124,7,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0282 14th & Fraser,0171 5th & Yukon,365 Corporate Standard Renewal,2646,618,3521,3808,6,8,0,0
2021-11-19 18:00,2021-11-19 18:00,0045 Beach & Hornby,0012 Dunsmuir & Richards,365 Plus,2080,1008,3924,4101,8,10,57,1
2021-11-19 18:00,2021-11-19 18:00,0148 Creekside Park North,0053 Keefer & Abbott,365 Standard,1043,366,4042,4158,10,9,0,0
2021-11-19 18:00,2021-11-19 18:00,0126 Thurlow & Pendrell,0063 Robson & Granville,365 Plus,1402,2186,3829,3926,8,8,1547,1
2021-11-19 18:00,2021-11-19 19:00,0224 Pender & Commercial,0235 Charles & Commercial,365 Corporate Standard,1466,520,3797,3945,6,6,0,0
2021-11-19 18:00,2021-11-19 19:00,0063 Robson & Granville,0138 Richards & Helmcken,365 Corporate Plus Renewal,0,303,3523,3571,8,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0036 Bute & Robson,0187 Bute & Davie,365 Corporate Plus Renewal,622,221,3914,4021,6,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,1980,1273,3684,3832,9,10,361,2
2021-11-19 18:00,2021-11-19 19:00,0024 Hornby & Pender,0197 1st & Scotia,365 Corporate Plus,3671,1142,3869,3989,8,9,0,0
2021-11-19 18:00,2021-11-19 19:00,0024 Hornby & Pender,0197 1st & Scotia,365 Corporate Plus,0,1236,3537,3610,9,7,0,0
2021-11-19 18:00,2021-11-19 19:00,0198 5th & Main,0007 12th & Yukon (City Hall),365 Standard,1635,406,3834,3956,7,9,0,0
2021-11-19 18:00,2021-11-19 19:00,0063 Robson & Granville,0187 Bute & Davie,365 Standard,1439,620,3816,3956,8,9,0,0
2021-11-19 18:00,2021-11-19 19:00,0063 Robson & Granville,0187 Bute & Davie,30 Day Pass,1415,655,3705,3827,7,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0136 David Lam Park - West,0011 Ontario & Seawall,30 Day Pass,2840,825,3980,4156,6,7,0,0
2021-11-19 18:00,2021-11-19 19:00,0218 Carrall & Seawall,0009 Spyglass & Seawall,365 Plus,1788,698,3563,3703,6,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0019 Robson & Hornby,0087 Broughton & Burnaby,365 Standard,1517,795,3976,4077,8,8,275,1
2021-11-19 18:00,2021-11-19 19:00,0232 Britannia Parking Lot,0005 Dunsmuir & Beatty,Community Pass,3158,916,3660,3793,7,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0207 Alberni & Jervis,0207 Alberni & Jervis,Archived Monthly Standard,6021,2804,3908,4145,8,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0093 Chilco & Robson,0004 Yaletown-Roundhouse Station,365 Plus,4390,1511,3803,4019,6,6,0,0
2021-11-19 18:00,2021-11-19 19:00,0139 Burrard & 4th,0058 Homer & Smithe,365 Corporate Plus,3134,1050,3903,4195,7,7,0,0
2021-11-19 18:00,2021-11-19 19:00,0048 Comox & Broughton,0048 Comox & Broughton,365 Corporate Plus Renewal,2072,1722,4050,4124,7,8,947,2
2021-11-19 18:00,2021-11-19 19:00,0032 Comox & Denman,0002 Burrard Station (Melville & Dunsmuir),24 Hour,2111,983,3884,3985,8,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0053 Keefer & Abbott,0161 Alexander & Dunlevy,30 Day Pass,1553,903,3853,3966,8,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0191 7th & Laurel,0050 Bute & Comox,365 Corporate Standard,3877,1225,3869,4151,6,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0098 Carrall & Hastings,0282 14th & Fraser,365 Standard,4212,1321,3942,4142,9,9,0,0
2021-11-19 18:00,2021-11-19 19:00,0173 1st & Columbia,0092 Chilco & Barclay,365 Plus,6793,2454,3843,4143,7,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0113 Arbutus & 16th,0074 10th & Main,365 Standard,4502,1801,3537,3466,5,7,0,0
2021-11-19 18:00,2021-11-19 19:00,0113 Arbutus & 16th,0074 10th & Main,24 Hour,4547,1711,3782,3995,5,5,0,0
2021-11-19 18:00,2021-11-19 19:00,0113 Arbutus & 16th,0186 10th & Kingsway,24 Hour,4821,2927,3653,3578,6,6,0,0
2021-11-19 18:00,2021-11-19 19:00,0150 Alexander & Main,0066 Anderson & 2nd,VIP,5158,1613,3779,4093,8,8,0,0
2021-11-19 18:00,2021-11-19 19:00,0113 Arbutus & 16th,0204 York & Yew,24 Hour,3877,3716,3689,3893,5,7,1691,1
2021-11-19 18:00,2021-11-19 19:00,0113 Arbutus & 16th,0204 York & Yew,24 Hour,3928,4063,3753,3852,5,6,1655,1
2021-11-19 18:00,2021-11-20 12:00,0113 Arbutus & 16th,0113 Arbutus & 16th,24 Hour,0,63454,3652,3848,6,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0139 Burrard & 4th,0108 1st & Chestnut,365 Corporate Standard Renewal,369,104,3776,3864,6,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0081 7th & Heather,0191 7th & Laurel,365 Corporate Plus Renewal,324,98,3808,3905,6,5,0,0
2021-11-19 19:00,2021-11-19 19:00,0069 7th & Granville,0192 7th &  Alder,VIP,541,124,3816,3990,7,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0069 7th & Granville,0192 7th &  Alder,VIP,539,150,3881,4021,7,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0252 Woodland & Graveley,0254 Grandview Bike Lane & Commercial,Community Pass,898,327,3782,3771,5,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0252 Woodland & Graveley,0254 Grandview Bike Lane & Commercial,Community Pass,896,272,3653,3750,5,6,0,0
2021-11-19 19:00,2021-11-19 19:00,0235 Charles & Commercial,0098 Carrall & Hastings,Community Pass,3640,887,3835,4106,5,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0134 14th & Main,0218 Carrall & Seawall,365 Standard,2926,620,3537,3795,5,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0222 Adanac & McLean,0229 Keefer & Princess,Community Pass,1576,503,3550,3860,6,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0222 Adanac & McLean,0229 Keefer & Princess,Community Pass,1541,529,3835,3956,6,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0222 Adanac & McLean,0229 Keefer & Princess,Community Pass,1533,430,3777,3871,5,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0212 Union & Dunlevy,0150 Alexander & Main,365 Corporate Plus,969,304,3790,3861,6,7,0,0
2021-11-19 19:00,2021-11-19 19:00,0070 10th & Granville,0186 10th & Kingsway,365 Corporate Plus Renewal,3101,994,3724,3918,6,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0193 Science World,0219 Hawks & Union,Community Pass,1666,661,3852,3969,7,8,0,0
2021-11-19 19:00,2021-11-19 19:00,0222 Adanac & McLean,0229 Keefer & Princess,Community Pass,1539,471,3939,4108,6,7,0,0
