Departure,Return,Departure station,Return station,Memebership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2022-01-31 8:00,2022-01-31 8:00,0093 Chilco & Robson,0201 Shaw Tower,365 Plus,0,595,3495,3569,6,5,0,0
2022-01-31 8:00,2022-01-31 8:00,0093 Chilco & Robson,0093 Chilco & Robson,365 Plus,57,58,3697,3763,6,5,0,0
2022-01-31 8:00,2022-01-31 8:00,0005 Dunsmuir & Beatty,0078 Nelson & Mainland,365 Standard,980,288,3814,3919,6,7,0,0
2022-01-31 8:00,2022-01-31 9:00,0027 Beatty & Nelson,0008 8th & Ash,365 Corporate Plus Renewal,1537,488,3673,3834,6,7,0,0
2022-01-31 8:00,2022-01-31 9:00,0087 Broughton & Burnaby,0025 Homer & Robson (Vancouver Public Library),365 Standard,2121,581,3536,3702,5,6,0,0
2022-01-31 8:00,2022-01-31 9:00,0041 Cardero & Robson,0150 Alexander & Main,Community Pass,3154,783,3660,3842,6,9,0,0
2022-01-31 8:00,2022-01-31 9:00,0300 Bute & Barclay,0147 Chestnut & McNicoll,365 Corporate Plus,2803,792,3547,3769,5,7,0,0
2022-01-31 8:00,2022-01-31 9:00,0234 Station & National,0161 Alexander & Dunlevy,365 Corporate Plus Renewal,1578,520,3739,3777,1,3,0,0
2022-01-31 8:00,2022-01-31 9:00,0193 Science World,0045 Beach & Hornby,30 Day Pass,3328,952,3626,3748,5,7,0,0
2022-01-31 8:00,2022-01-31 9:00,0060 Bidwell & Burnaby,0052 Cambie & Water,365 Standard,3622,815,3645,3818,5,8,0,0
2022-01-31 8:00,2022-01-31 9:00,0084 Beach & Broughton,0190 Melville & Bute,365 Day Pass Plus SALE,2297,950,3898,4058,6,6,0,0
2022-01-31 8:00,2022-01-31 9:00,0088 Harwood & Bute,0173 1st & Columbia,365 Day Pass Plus SALE,4894,1069,3624,3945,5,8,0,0
2022-01-31 8:00,2022-01-31 9:00,0137 Beach & Seymour,0037 Hornby & Nelson,365 Corporate Plus Renewal,2540,1295,3787,3887,6,7,341,1
2022-01-31 8:00,2022-01-31 9:00,0035 Coal Harbour Community Centre,0227 Campbell & Hastings,365 Corporate Plus Renewal,4237,1196,3810,4026,5,7,0,0
2022-01-31 8:00,2022-01-31 9:00,0084 Beach & Broughton,0073 Ontario & 5th,365 Standard,4835,4243,3621,3847,5,4,0,0
2022-01-31 8:00,2022-01-31 9:00,0039 Helmcken & Burrard,0171 5th & Yukon,30 Day Pass,2374,606,0,3889,0,8,0,0
2022-01-31 9:00,2022-01-31 9:00,0057 Marinaside & Cooperage,0011 Ontario & Seawall,365 Standard,1678,393,3939,4080,7,10,0,0
2022-01-31 9:00,2022-01-31 9:00,0281 Windsor & 14th,0222 Adanac & McLean,VIP,3226,630,3719,3926,6,9,0,0
2022-01-31 9:00,2022-01-31 9:00,0050 Bute & Comox,0122 Haro & Denman,365 Standard,1159,252,3882,4008,5,6,0,0
2022-01-31 9:00,2022-01-31 9:00,0074 10th & Main,0001 10th & Cambie,365 Standard,904,293,3550,3760,5,6,0,0
2022-01-31 9:00,2022-01-31 9:00,0187 Bute & Davie,0060 Bidwell & Burnaby,365 Corporate Plus Renewal,914,215,3881,3939,6,7,0,0
2022-01-31 9:00,2022-01-31 9:00,0089 Burrard & Drake,0024 Hornby & Pender,365 Corporate Plus,1490,420,3795,4040,6,8,0,0
2022-01-31 9:00,2022-01-31 9:00,0201 Shaw Tower,0006 Olympic Village Station,365 Corporate Plus Renewal,3434,1045,3647,3911,6,9,0,0
