Date,Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips,adj_num_trips
750,2019-01-21,533.1333333333333,-1.6,7.0,2.7,8.6,15.3,0.0,0.0,0.0,0.0,0.0,0.0,7.798679867986799,8.774257425742574,8.286468646864687,3817031.67,1595992.0,0.0,1515,2228.12873505922
751,2019-01-22,536.1333333333333,3.5,5.7,4.6,2.2,13.4,0.0,20.0,0.0,20.0,0.0,11.0,6.441821247892074,7.829679595278246,7.13575042158516,1230519.66,491468.0,0.0,593,1306.242699085656
752,2019-01-23,539.1333333333333,4.5,6.8,5.7,2.3,12.3,0.0,6.4,0.0,6.4,0.0,11.0,7.666411042944786,8.97239263803681,8.319401840490798,2787612.33,1152864.0,0.0,1304,2017.359467462126
753,2019-01-24,541.15,4.8,7.3,6.1,2.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,8.664539007092198,9.831205673758864,9.24787234042553,3028640.0,1562787.0,0.0,1410,2123.4790323720986
754,2019-01-25,544.15,3.8,7.7,5.8,3.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,8.928426738690074,9.965563808237675,9.446995273463877,3456451.33,1806636.0,0.0,1481,2194.6013859990426
755,2019-01-26,547.15,4.1,7.9,6.0,3.8000000000000007,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375184638109303,10.104874446085672,9.740029542097489,3948453.0,2131715.0,0.0,1354,2067.7265205264266
756,2019-01-27,550.15,0.8,7.5,4.2,6.7,13.8,0.0,0.6,0.0,0.6,0.0,0.0,8.623175965665236,9.27725321888412,8.950214592274678,3463663.33,1492662.0,0.0,1165,1878.8544281377194
757,2019-01-28,553.15,-1.6,7.2,2.8,8.8,15.2,0.0,0.0,0.0,0.0,0.0,0.0,7.904137931034483,9.026896551724136,8.46551724137931,3417985.0,1526422.0,0.0,1450,2163.9851010163893
758,2019-01-29,555.15,-3.0,7.5,2.3,10.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0,7.446913580246914,8.408024691358024,7.927469135802469,3957001.34,1859148.0,0.0,1620,2334.118531345906
759,2019-01-30,558.15,-0.7,6.2,2.8,6.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,7.8445040214477215,8.981233243967829,8.412868632707776,3426143.0,1551570.0,0.0,1492,2206.254711309737
760,2019-01-31,561.15,3.5,8.5,6.0,5.0,12.0,0.0,1.6,0.0,1.6,0.0,0.0,9.75165319617928,10.910360029390157,10.33100661278472,3039028.33,1298924.0,0.0,1361,2075.393633091352
761,2019-02-01,564.15,5.5,8.5,7.0,3.0,11.0,0.0,20.8,0.0,20.8,0.0,4.0,8.806896551724138,10.08448275862069,9.445689655172414,1216137.0,546816.0,0.0,580,1294.535288874219
762,2019-02-02,568.15,2.4,7.4,4.9,5.0,13.1,0.0,0.0,0.0,0.0,0.0,14.0,9.21830985915493,9.672926447574335,9.445618153364633,3727184.66,1832184.0,0.0,1278,1992.6796708418071
763,2019-02-03,571.15,-4.0,4.2,0.1,8.2,17.9,0.0,0.2,0.2,0.4,0.0,19.0,2.028520499108734,2.9393939393939394,2.483957219251337,1124023.0,576551.0,0.0,561,1275.826771177585
764,2019-02-04,574.15,-6.2,0.7,-2.8,6.9,20.8,0.0,0.0,1.4,0.6,1.0,2.0,1.3550802139037432,2.174331550802139,1.7647058823529411,1874190.0,1003026.0,0.0,935,1649.9765820650211
765,2019-02-05,577.15,-8.2,0.5,-3.9,8.7,21.9,0.0,0.0,0.0,0.0,0.0,0.0,1.368234250221828,2.505767524401065,1.9370008873114464,2328115.33,896499.0,0.0,1127,1842.1290956875844
766,2019-02-06,580.15,-7.3,1.6,-2.9,8.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0,2.986122448979592,3.824489795918368,3.40530612244898,2572025.33,1420737.0,0.0,1225,1940.2843042287434
767,2019-02-07,583.15,-5.9,2.0,-2.0,7.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8799019607843137,3.986928104575163,3.433415032679738,2435059.33,1245860.0,0.0,1224,1939.442199871967
768,2019-02-08,587.15,-3.1,1.4,-0.9,4.5,18.9,0.0,0.0,0.2,0.2,0.0,10.0,3.150659133709981,4.384180790960452,3.7674199623352167,2183432.67,1026163.0,0.0,1062,1777.6027748007239
769,2019-02-09,590.15,-4.8,4.1,-0.4,8.899999999999999,18.4,0.0,0.0,0.0,0.0,0.0,15.0,5.402918069584736,5.958473625140292,5.680695847362514,2338056.0,1423030.0,0.0,891,1606.7660211984826
770,2019-02-10,593.15,-8.8,-1.5,-5.2,7.300000000000001,23.2,0.0,0.0,10.0,4.8,3.0,17.0,0.2224880382775119,0.9665071770334928,0.5944976076555023,851530.0,438537.0,0.0,418,1133.9319312487116
771,2019-02-11,597.15,-6.9,-1.4,-4.2,5.5,22.2,0.0,0.0,5.6,5.6,9.0,0.0,0.5178571428571429,1.2886904761904765,0.9032738095238098,699731.0,425311.0,0.0,336,1052.1004971348802
772,2019-02-12,600.1666666666666,-3.2,-0.9,-2.1,2.3000000000000003,20.1,0.0,0.0,7.4,6.8,14.0,0.0,1.8693693693693687,2.36036036036036,2.114864864864864,429092.0,488754.0,0.0,222,938.2717110404569
773,2019-02-13,603.1666666666666,-4.1,1.6,-1.3,5.699999999999999,19.3,0.0,0.0,2.4,2.4,20.0,0.0,3.677165354330709,4.2362204724409445,3.956692913385827,1064962.0,892343.0,0.0,508,1224.4455651489102
774,2019-02-14,607.1666666666666,-8.5,2.3,-3.1,10.8,21.1,0.0,0.0,4.0,6.2,10.0,0.0,3.4652014652014653,4.327838827838828,3.8965201465201456,1178497.67,991020.0,0.0,546,1262.622051643709
775,2019-02-15,610.1666666666666,1.1,3.5,2.3,2.4,15.7,0.0,13.4,0.0,13.4,9.0,2.0,5.002518891687657,6.1914357682619645,5.596977329974811,825221.0,611328.0,0.0,397,1113.8011627083217
776,2019-02-16,614.1666666666666,-0.6,5.4,2.4,6.0,15.6,0.0,0.2,0.0,0.2,5.0,0.0,7.933246073298429,8.518324607329843,8.225785340314136,2092444.0,1500369.0,0.0,764,1480.9828905262175
777,2019-02-17,617.1666666666666,-0.8,6.3,2.8,7.1,15.2,0.0,0.0,0.0,0.0,4.0,1.0,9.087979094076656,9.12020905923345,9.104094076655052,3468366.0,1700325.0,0.0,1148,1865.1672272808646
778,2019-02-18,621.1666666666666,-1.9,3.7,0.9,5.6,17.1,0.0,0.0,0.0,0.0,1.0,0.0,5.995560488346282,6.620421753607103,6.307991120976693,2363727.0,1093955.0,0.0,901,1618.354165155732
779,2019-02-19,624.1666666666666,0.4,2.8,1.6,2.4,16.4,0.0,2.0,0.0,5.2,1.0,0.0,4.085910652920962,5.43184421534937,4.758877434135166,2003610.67,910734.0,0.0,873,1590.5436963342886
780,2019-02-20,628.1666666666666,-0.2,6.1,3.0,6.3,15.0,0.0,0.0,0.0,0.0,0.0,1.0,7.11831550802139,7.852941176470588,7.485628342245989,3578107.0,2088186.0,0.0,1496,2213.7358130000025
781,2019-02-21,631.1666666666666,-3.6,6.3,1.4,9.9,16.6,0.0,0.0,0.0,0.0,0.0,0.0,7.339041095890411,8.113698630136986,7.726369863013698,3541754.66,1593260.0,0.0,1460,2177.930507336343
782,2019-02-22,635.1666666666666,0.9,5.9,3.4,5.0,14.6,0.0,5.0,1.0,6.6,0.0,17.0,4.842182890855457,5.977876106194691,5.410029498525073,1486005.0,1059689.0,0.0,678,1396.1277715267784
783,2019-02-23,638.1666666666666,1.1,6.8,4.0,5.699999999999999,14.0,0.0,1.8,0.0,1.8,0.0,2.0,6.271028037383178,7.17601246105919,6.723520249221184,1398181.33,638468.0,0.0,642,1360.3275977547773
784,2019-02-24,642.1666666666666,-1.6,6.7,2.6,8.3,15.4,0.0,0.0,0.0,0.0,0.0,2.0,8.975806451612904,9.290322580645162,9.133064516129032,3447093.33,1575702.0,0.0,1240,1958.5299782038092
785,2019-02-25,645.1666666666666,-4.7,5.2,0.3,9.9,17.7,0.0,0.0,0.0,0.0,0.0,2.0,6.449963476990504,7.192111029948868,6.821037253469687,3207577.67,1572096.0,0.0,1369,2087.734905057342
786,2019-02-26,649.1666666666666,-6.5,6.0,-0.3,12.5,18.3,0.0,0.0,0.0,0.0,0.0,8.0,5.816155988857939,6.8245125348189415,6.32033426183844,3252645.67,1607039.0,0.0,1436,2154.9423704988444
787,2019-02-27,653.1666666666666,-4.1,5.2,0.6,9.3,17.4,0.0,0.0,0.0,0.0,0.0,14.0,6.669201520912548,7.839543726235742,7.254372623574145,2953325.01,1422906.0,0.0,1315,2034.1523667117858
788,2019-02-28,656.1666666666666,-1.0,7.1,3.1,8.1,14.9,0.0,0.0,0.0,0.0,0.0,8.0,6.914675767918089,7.892832764505119,7.403754266211604,3398613.0,1636554.0,0.0,1465,2184.364885879634
789,2019-03-01,660.1833333333333,-4.5,6.3,0.9,10.8,17.1,0.0,0.0,0.0,0.0,0.0,0.0,7.66299416720674,8.35191186001296,8.007453013609851,3903172.0,2278828.0,0.0,1543,2262.5799201858586
790,2019-03-02,663.1833333333333,-4.6,6.9,1.2,11.5,16.8,0.0,0.0,0.0,0.0,0.0,0.0,9.78295128939828,9.73567335243553,9.759312320916903,4157115.67,2286627.0,0.0,1396,2115.797461813928
791,2019-03-03,667.1833333333333,-0.9,6.0,2.6,6.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,9.085714285714284,9.178571428571429,9.132142857142856,3777670.33,1912945.0,0.0,1260,1980.01750294731
792,2019-03-04,671.1833333333333,-4.4,5.4,0.5,9.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,6.517917511832319,7.426639621365788,6.972278566599053,3393104.67,1435964.0,0.0,1479,2199.2400357694746
793,2019-03-05,674.1833333333333,-4.3,8.0,1.9,12.3,16.1,0.0,0.0,0.0,0.0,0.0,4.0,7.823567708333333,8.660807291666666,8.2421875,3652569.67,2079836.0,0.0,1536,2256.46505246389
794,2019-03-06,678.1833333333333,-4.7,4.5,-0.1,9.2,18.1,0.0,1.2,0.0,1.2,0.0,6.0,4.9031657355679705,6.183426443202979,5.543296089385475,2300512.99,1436682.0,0.0,1074,1794.692545214025
795,2019-03-07,682.1833333333333,0.0,5.0,2.5,5.0,15.5,0.0,1.2,0.0,1.2,0.0,0.0,5.5091093117408905,6.604251012145749,6.056680161943319,2195375.0,970353.0,0.0,988,1708.922506203348
796,2019-03-08,685.1833333333333,-0.1,6.2,3.1,6.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,7.2466307277628035,7.90633423180593,7.576482479784367,3554437.0,2061683.0,0.0,1484,2205.154927615328
797,2019-03-09,689.1833333333333,-4.3,7.0,1.4,11.3,16.6,0.0,0.0,0.0,0.0,0.0,0.0,9.875523638539796,9.847396768402154,9.861460203470976,4888742.34,2667952.0,0.0,1671,2392.3898016334333
798,2019-03-10,693.1833333333333,-3.3,7.7,2.2,11.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,10.695823483057524,10.746256895193063,10.721040189125294,3626408.0,1885336.0,0.0,1269,1990.6271204411328
799,2019-03-11,696.1833333333333,2.1,7.2,4.7,5.1,13.3,0.0,13.2,0.0,13.2,0.0,11.0,7.6401308615049075,8.868047982551799,8.254089422028354,2068197.33,1005895.0,0.0,917,1638.8668762218956
800,2019-03-12,700.1833333333333,1.6,8.6,5.1,7.0,12.9,0.0,3.8,0.0,3.8,0.0,11.0,9.283926218708828,10.091567852437418,9.687747035573125,3669226.0,1989100.0,0.0,1518,2240.1090611591903
801,2019-03-13,704.1833333333333,2.4,10.2,6.3,7.799999999999999,11.7,0.0,0.0,0.0,0.0,0.0,0.0,9.681650246305418,10.667487684729064,10.174568965517242,3927716.0,2197804.0,0.0,1624,2346.353667436485
802,2019-03-14,707.1833333333333,3.4,9.9,6.7,6.5,11.3,0.0,3.0,0.0,3.0,0.0,0.0,9.569910057236305,10.687653311529028,10.128781684382666,2898602.0,1851035.0,0.0,1223,1945.600687237249
803,2019-03-15,711.1833333333333,3.8,12.5,8.2,8.7,9.8,0.0,0.6,0.0,0.6,0.0,0.0,12.81275599765945,13.471035693387948,13.1418958455237,4183869.0,2242126.0,0.0,1709,2431.850112744951
804,2019-03-16,715.1833333333333,2.3,11.0,6.7,8.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0,14.617551462621885,14.417118093174432,14.517334777898158,6014851.99,3159354.0,0.0,1846,2569.101936143059
805,2019-03-17,718.1833333333333,1.4,11.9,6.7,10.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,16.425448185395716,16.023611718408397,16.224529951902056,7270676.0,3598979.0,0.0,2287,3010.356149615043
806,2019-03-18,722.2,1.2,14.0,7.6,12.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,16.088185654008438,16.286919831223628,16.187552742616035,6864839.33,3135025.0,0.0,2370,3093.61274534437
807,2019-03-19,726.2,2.9,15.4,9.2,12.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,16.730114760585675,17.089829837752276,16.909972299168977,7481830.67,3795058.0,0.0,2527,3250.8717155145105
808,2019-03-20,729.2,1.8,13.7,7.8,11.9,10.2,0.0,0.0,0.0,0.0,0.0,2.0,17.719969100038625,18.03630745461568,17.878138277327153,7664721.67,3714901.0,0.0,2589,3313.133052308932
809,2019-03-21,733.2,3.1,16.7,9.9,13.6,8.1,0.0,0.0,0.0,0.0,0.0,2.0,18.32140047206924,18.661290322580644,18.49134539732494,7269294.0,3460005.0,0.0,2542,3266.3967479111034
810,2019-03-22,737.2,8.4,17.3,12.9,8.9,5.1,0.0,0.8,0.0,0.8,0.0,11.0,17.47802446760308,18.112369732668785,17.795197100135933,5836802.0,2781181.0,0.0,2207,2931.6627945044934
811,2019-03-23,740.2,5.1,13.4,9.3,8.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,15.56343984962406,15.655075187969924,15.609257518796992,6567666.67,3804272.0,0.0,2128,2852.931184272571
812,2019-03-24,744.2,2.8,10.6,6.7,7.8,11.3,0.0,0.0,0.0,0.0,0.0,0.0,14.095856215676486,14.400898652021969,14.248377433849228,6291796.66,2920198.0,0.0,2003,2728.2019093988047
813,2019-03-25,748.2,3.9,11.4,7.7,7.5,10.3,0.0,5.0,0.0,5.0,0.0,1.0,13.10095429432446,13.919136112506278,13.51004520341537,5361434.67,2402158.0,0.0,1991,2716.4749620666635
814,2019-03-26,751.2,6.9,13.0,10.0,6.1,8.0,0.0,2.4,0.0,2.4,0.0,4.0,13.192727272727272,14.076363636363636,13.634545454545451,4143184.34,1904951.0,0.0,1650,2375.7503344596153
815,2019-03-27,755.2,0.1,12.3,6.2,12.2,11.8,0.0,0.0,0.0,0.0,0.0,10.0,14.48663555366992,15.03563852354688,14.7611370386084,6660330.67,3678130.0,0.0,2357,3083.0280187611297
816,2019-03-28,759.2,6.2,14.3,10.3,8.100000000000001,7.7,0.0,0.0,0.0,0.0,0.0,1.0,16.65144720750102,17.026090501426825,16.838768854463922,6919521.33,3238236.0,0.0,2453,3179.3080071546756
817,2019-03-29,762.2,3.5,14.2,8.9,10.7,9.1,0.0,0.0,0.0,0.0,0.0,0.0,16.509635974304068,16.84975017844397,16.67969307637402,8152842.67,3944764.0,0.0,2802,3528.5902918237207
818,2019-03-30,766.2,4.0,13.7,8.9,9.7,9.1,0.0,0.0,0.0,0.0,0.0,0.0,17.718168279970214,17.52866716306776,17.623417721518987,8716460.34,4249612.0,0.0,2686,3412.874864951734
819,2019-03-31,770.2,3.7,13.9,8.8,10.2,9.2,0.0,0.0,0.0,0.0,0.0,2.0,18.33261894556365,17.882126018002573,18.10737248178311,7714464.0,3710116.0,0.0,2333,3060.161718722184
820,2019-04-01,773.2,3.2,14.9,9.1,11.7,8.9,0.0,0.0,0.0,0.0,0.0,1.0,17.791279773920063,18.30036334275333,18.04582155833669,6815814.66,3384145.0,0.0,2477,3204.4508453185404
821,2019-04-02,777.2,2.7,15.8,9.3,13.1,8.7,0.0,0.0,0.0,0.0,0.0,1.0,18.18585526315789,18.80386513157895,18.494860197368418,6270737.66,3041586.0,0.0,2432,3159.7422369242713
822,2019-04-03,780.2166666666667,9.1,14.6,11.9,5.5,6.1,0.0,19.6,0.0,19.6,0.0,14.0,13.956560283687944,14.983156028368796,14.46985815602837,2642050.0,1514885.0,0.0,1128,1856.0358857228448
823,2019-04-04,784.2166666666667,8.0,13.7,10.9,5.699999999999999,7.1,0.0,0.4,0.0,0.4,0.0,0.0,16.25544899738448,16.75239755884917,16.503923278116826,6194487.66,2765219.0,0.0,2294,3022.3317838977305
824,2019-04-05,788.2166666666667,7.9,14.6,11.3,6.699999999999999,6.7,0.0,5.6,0.0,5.6,0.0,19.0,13.394678492239468,14.410938654841091,13.90280857354028,3349031.33,1426447.0,0.0,1353,2081.6299236323966
825,2019-04-06,791.2166666666667,7.1,11.8,9.5,4.700000000000001,8.5,0.0,4.8,0.0,4.8,0.0,30.0,11.432608695652174,12.359782608695651,11.896195652173912,2449421.33,1318463.0,0.0,920,1648.9302971103123
826,2019-04-07,795.2166666666667,6.8,14.1,10.5,7.3,7.5,0.0,4.2,0.0,4.2,0.0,1.0,15.063918757467144,15.30346475507766,15.183691756272404,5302003.0,2305141.0,0.0,1674,2403.232896514946
827,2019-04-08,798.2166666666667,4.2,11.4,7.8,7.2,10.2,0.0,3.0,0.0,3.0,0.0,0.0,12.050995024875622,13.097014925373134,12.574004975124378,3799574.0,1576431.0,0.0,1608,2337.537714029766
828,2019-04-09,802.2166666666667,7.3,13.2,10.3,5.9,7.7,0.0,0.6,0.0,0.6,0.0,10.0,15.098005203816133,15.693408499566347,15.39570685169124,5759803.0,2521008.0,0.0,2306,3035.844741838242
829,2019-04-10,806.2166666666667,6.6,11.8,9.2,5.200000000000001,8.8,0.0,6.2,0.0,6.2,0.0,14.0,12.558766859344894,13.347463070006423,12.95311496467566,3712194.0,1819550.0,0.0,1557,2287.1539721238414
830,2019-04-11,809.2166666666667,6.5,9.1,7.8,2.6,10.2,0.0,13.0,0.0,13.0,0.0,0.0,10.054582904222451,11.337796086508751,10.6961894953656,2205424.33,860628.0,0.0,971,1701.4653970700342
831,2019-04-12,813.2166666666667,3.6,11.4,7.5,7.800000000000001,10.5,0.0,0.0,0.0,0.0,0.0,0.0,14.881203007518796,15.14624060150376,15.013721804511276,7690892.0,3403953.0,0.0,2660,3390.779008860288
832,2019-04-13,816.2166666666667,6.9,11.1,9.0,4.199999999999999,9.0,0.0,10.0,0.0,10.0,0.0,28.0,11.521465968586387,12.231413612565444,11.876439790575915,2608412.33,1611760.0,0.0,955,1686.0947996780724
833,2019-04-14,820.2166666666667,3.6,10.8,7.2,7.200000000000001,10.8,0.0,0.0,0.0,0.0,0.0,8.0,12.601534828807557,13.097402597402596,12.849468713105075,4958591.67,3003736.0,0.0,1694,2425.4127617068552
834,2019-04-15,823.2166666666667,3.6,10.9,7.3,7.300000000000001,10.7,0.0,0.0,0.0,0.0,0.0,0.0,13.81161971830986,14.314260563380282,14.062940140845072,6037603.67,2599222.0,0.0,2272,3003.732887130106
835,2019-04-16,827.2166666666667,1.6,12.3,7.0,10.7,11.0,0.0,0.4,0.0,0.4,0.0,0.0,12.84587995930824,13.780264496439472,13.313072227873857,4741622.67,1850460.0,0.0,1966,2698.0551681312936
836,2019-04-17,830.2166666666667,7.5,15.4,11.5,7.9,6.5,0.0,1.6,0.0,1.6,0.0,0.0,14.829568788501026,15.729979466119095,15.27977412731006,5083987.0,2590175.0,0.0,1948,2680.3795968938857
837,2019-04-18,834.2166666666667,9.6,11.6,10.6,2.0,7.4,0.0,27.0,0.0,27.0,0.0,6.0,12.112676056338028,13.38341158059468,12.748043818466352,1442528.0,564000.0,0.0,639,1371.7061656013514
838,2019-04-19,837.2166666666667,9.6,13.6,11.6,4.0,6.4,0.0,1.6,0.0,1.6,0.0,14.0,16.372315035799524,16.348926014319808,16.360620525059666,6596319.67,3321323.0,0.0,2095,2828.0348664371595
839,2019-04-20,841.2333333333333,7.8,13.6,10.7,5.8,7.3,0.0,0.0,0.0,0.0,0.0,14.0,17.83901855176541,17.482645122681028,17.66083183722322,10737311.0,6545852.0,0.0,3342,4075.3656915847787
840,2019-04-21,844.2333333333333,6.2,14.9,10.6,8.7,7.4,0.0,0.0,0.0,0.0,0.0,4.0,17.896671634376553,17.95330352707402,17.924987580725286,6388340.0,3257737.0,0.0,2013,2746.6986332276783
841,2019-04-22,848.2333333333333,8.7,11.3,10.0,2.6000000000000014,8.0,0.0,12.8,0.0,12.8,0.0,2.0,11.264755480607082,12.610455311973018,11.93760539629005,1350017.0,556575.0,0.0,593,1327.0336835493258
842,2019-04-23,851.2333333333333,9.4,14.3,11.9,4.9,6.1,0.0,0.0,0.0,0.0,0.0,4.0,17.385054192812323,17.71306332002282,17.549058756417573,4766837.01,2443617.0,0.0,1753,2487.3708347331903
843,2019-04-24,854.2333333333333,6.1,12.7,9.4,6.6,8.6,0.0,0.0,0.0,0.0,0.0,23.0,16.58823529411765,16.610123119015046,16.599179206566347,6173455.33,2845368.0,0.0,2193,2927.710078962742
844,2019-04-25,858.2333333333333,1.1,12.7,6.9,11.6,11.1,0.0,0.0,0.0,0.0,0.0,8.0,15.467956469165658,16.11527609834744,15.79161628375655,6295470.67,3061479.0,0.0,2481,3216.0514084214474
845,2019-04-26,861.2333333333333,7.7,13.1,10.4,5.4,7.6,0.0,0.0,0.0,0.0,0.0,11.0,15.651509504286247,16.106969809914276,15.87923965710026,7253589.67,4212136.0,0.0,2683,3418.394815292776
846,2019-04-27,864.2333333333333,6.5,12.4,9.5,5.9,8.5,0.0,0.0,0.0,0.0,0.0,47.0,15.180058083252662,15.373668925459826,15.276863504356244,5813862.33,2918164.0,0.0,2066,2801.7402917601967
847,2019-04-28,868.2333333333333,1.9,14.6,8.3,12.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,17.777064955894147,17.698075380914194,17.73757016840417,8186170.67,4230695.0,0.0,2494,3230.087830007179
848,2019-04-29,871.2333333333333,2.2,15.9,9.1,13.7,8.9,0.0,0.0,0.0,0.0,0.0,6.0,17.23134328358209,17.813805970149254,17.52257462686567,7243431.34,3774060.0,0.0,2680,3416.43742221719
849,2019-04-30,874.2333333333333,4.0,15.4,9.7,11.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,19.127255460588795,19.34821145932257,19.237733459955685,8420495.68,3462370.0,0.0,3159,3895.7890605736993
850,2019-05-01,878.2333333333333,7.6,16.9,12.3,9.3,5.7,0.0,0.0,0.0,0.0,0.0,6.0,19.11648568608095,19.43928923988154,19.277887462981244,8458102.34,4048312.0,0.0,3039,3776.1427372601756
851,2019-05-02,881.2333333333333,7.8,16.4,12.1,8.599999999999998,5.9,0.0,0.0,0.0,0.0,0.0,4.0,15.675413371675054,16.39468008626887,16.035046728971963,7578982.01,3472644.0,0.0,2782,3519.498444460087
852,2019-05-03,884.2333333333333,9.4,14.8,12.1,5.4,5.9,0.0,0.0,0.0,0.0,0.0,8.0,16.01157894736842,16.63438596491228,16.322982456140352,8059589.67,3912190.0,0.0,2850,3587.8561743569035
853,2019-05-04,887.2333333333333,5.3,16.4,10.9,11.099999999999998,7.1,0.0,0.0,0.0,0.0,0.0,0.0,19.52483443708609,19.43046357615894,19.47764900662252,10176039.34,5356514.0,0.0,3020,3758.2159191340925
854,2019-05-05,890.2333333333333,6.2,16.4,11.3,10.2,6.7,0.0,0.0,0.0,0.0,0.0,15.0,20.123417721518987,20.033227848101262,20.07832278481013,9800301.33,6416783.0,0.0,3160,3898.5776709751226
855,2019-05-06,893.2333333333333,8.6,17.4,13.0,8.799999999999999,5.0,0.0,0.0,0.0,0.0,0.0,19.0,20.08514664143804,20.481236203090507,20.28319142226428,8983987.67,4549807.0,0.0,3171,3909.9414220634635
856,2019-05-07,896.2333333333333,10.7,17.1,13.9,6.400000000000002,4.1,0.0,0.0,0.0,0.0,0.0,14.0,20.4006106870229,20.80916030534351,20.604885496183208,9081432.33,4490719.0,0.0,3275,4014.307164582584
857,2019-05-08,899.2333333333333,11.0,17.5,14.3,6.5,3.7,0.0,0.0,0.0,0.0,0.0,8.0,20.94295405488745,21.368794326241133,21.15587419056429,9186603.67,4090241.0,0.0,3243,3982.6748907159517
858,2019-05-09,902.25,9.9,21.4,15.7,11.499999999999998,2.3,0.0,0.0,0.0,0.0,0.0,4.0,24.812427409988384,25.14169570267132,24.97706155632985,10018566.33,4223964.0,0.0,3444,4184.044592647037
859,2019-05-10,905.25,9.7,22.9,16.3,13.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,25.465289256198343,25.499173553719007,25.482231404958675,10577823.67,4754954.0,0.0,3630,4370.416262559305
860,2019-05-11,908.25,10.8,21.4,16.1,10.599999999999998,1.9,0.0,0.0,0.0,0.0,0.0,1.0,25.579387990762125,25.098729792147807,25.339058891454968,12667585.01,8309779.0,0.0,3464,4204.7898926362295
861,2019-05-12,911.25,11.2,16.6,13.9,5.400000000000002,4.1,0.0,0.0,0.0,0.0,0.0,6.0,19.308714341539662,19.57717858538492,19.44294646346229,8490957.67,3999558.0,0.0,2559,3300.165475061275
862,2019-05-13,914.25,8.4,16.6,12.5,8.200000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.0,19.03736413043478,19.65013586956522,19.34375,7942516.0,3286115.0,0.0,2944,3685.543002017913
863,2019-05-14,917.25,10.8,14.8,12.8,4.0,5.2,0.0,9.4,0.0,9.4,0.0,2.0,14.83252427184466,15.931229773462784,15.381877022653722,2832483.67,1057815.0,0.0,1236,1977.92246568961
864,2019-05-15,919.25,10.6,17.6,14.1,7.000000000000002,3.9,0.0,1.6,0.0,1.6,0.0,15.0,20.36609589041096,20.85993150684932,20.61301369863014,7970196.01,3072859.0,0.0,2920,3662.3038582598365
865,2019-05-16,922.25,11.7,17.6,14.7,5.900000000000002,3.3,0.0,0.2,0.0,0.2,0.0,2.0,20.13751263902932,20.82271654870239,20.480114593865856,7792945.99,3384555.0,0.0,2967,3709.687171912059
866,2019-05-17,925.25,11.1,17.0,14.1,5.9,3.9,0.0,0.0,0.0,0.0,0.0,11.0,18.4068106920542,19.017209813255217,18.712010252654707,7331390.0,3782008.0,0.0,2731,3474.0723988297486
867,2019-05-18,927.25,11.4,18.2,14.8,6.799999999999999,3.2,0.0,0.0,0.0,0.0,0.0,0.0,22.01195862960569,21.75371687136393,21.88283775048481,10490610.0,5267799.0,0.0,3094,3837.459531196374
868,2019-05-19,930.25,9.3,21.1,15.2,11.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,24.32442748091603,23.93687610099824,24.13065179095713,12349412.33,6091287.0,0.0,3406,4149.848561195401
869,2019-05-20,932.25,10.9,14.5,12.7,3.6,5.3,0.0,7.0,0.0,7.0,0.0,4.0,15.112637362637363,15.902472527472527,15.507554945054943,1889848.0,884988.0,0.0,728,1472.2394810103015
870,2019-05-21,935.25,10.0,18.4,14.2,8.399999999999999,3.8,0.0,1.6,0.0,1.6,0.0,8.0,19.137839628893307,19.755135851557323,19.446487740225315,7978177.34,3134302.0,0.0,3018,3762.632282824543
871,2019-05-22,937.25,8.7,20.2,14.5,11.5,3.5,0.0,0.0,0.0,0.0,0.0,2.0,22.731368659676964,23.15868517993766,22.94502691980731,9975058.33,5680416.0,0.0,3529,4274.026958821593
872,2019-05-23,939.25,9.4,19.9,14.7,10.499999999999998,3.3,0.0,0.0,0.0,0.0,0.0,15.0,23.20853623603552,23.53136637066743,23.36995130335148,10115275.34,4356685.0,0.0,3491,4236.423501184922
